SecurityLogID,Timestamp,ScreeningResult,TicketID
SE26910,2025-11-20 23:50:48.670617,Clear,TI26910
SE26911,2025-11-21 00:50:48.670617,Clear,TI26911
SE26912,2025-11-20 22:50:48.670617,Clear,TI26912
SE26913,2025-11-20 22:50:48.670617,Clear,TI26913
SE26914,2025-11-21 00:50:48.670617,Clear,TI26914
SE26915,2025-11-20 22:50:48.670617,Clear,TI26915
SE26916,2025-11-20 22:50:48.670617,Clear,TI26916
SE26917,2025-11-21 00:50:48.670617,Clear,TI26917
SE26918,2025-11-20 22:50:48.670617,Clear,TI26918
SE26919,2025-11-20 22:50:48.670617,Flagged,TI26919
SE26920,2025-11-21 00:50:48.670617,Clear,TI26920
SE26921,2025-11-21 00:50:48.670617,Clear,TI26921
SE26922,2025-11-20 22:50:48.670617,Clear,TI26922
SE26923,2025-11-20 22:50:48.670617,Clear,TI26923
SE26924,2025-11-20 23:50:48.670617,Clear,TI26924
SE26925,2025-11-20 22:50:48.670617,Clear,TI26925
SE26926,2025-11-21 00:50:48.670617,Clear,TI26926
SE26927,2025-11-20 22:50:48.670617,Clear,TI26927
SE26928,2025-11-20 22:50:48.670617,Clear,TI26928
SE26929,2025-11-20 22:50:48.670617,Clear,TI26929
SE26930,2025-11-20 22:50:48.670617,Clear,TI26930
SE26931,2025-11-21 00:50:48.670617,Clear,TI26931
SE26932,2025-11-20 23:50:48.670617,Clear,TI26932
SE26933,2025-11-20 22:50:48.670617,Clear,TI26933
SE26934,2025-11-20 22:50:48.670617,Clear,TI26934
SE26935,2025-11-21 00:50:48.670617,Clear,TI26935
SE26936,2025-11-21 00:50:48.670617,Clear,TI26936
SE26937,2025-11-20 22:50:48.670617,Clear,TI26937
SE26938,2025-11-21 00:50:48.670617,Clear,TI26938
SE26939,2025-11-20 23:50:48.670617,Clear,TI26939
SE26940,2025-11-21 00:50:48.670617,Clear,TI26940
SE26941,2025-11-20 23:50:48.670617,Clear,TI26941
SE26942,2025-11-20 23:50:48.670617,Clear,TI26942
SE26943,2025-11-20 22:50:48.670617,Flagged,TI26943
SE26944,2025-11-20 22:50:48.670617,Clear,TI26944
SE26945,2025-11-21 00:50:48.670617,Clear,TI26945
SE26946,2025-11-20 23:50:48.670617,Clear,TI26946
SE26947,2025-11-20 23:50:48.670617,Clear,TI26947
SE26948,2025-11-21 00:50:48.670617,Clear,TI26948
SE26949,2025-11-20 22:50:48.670617,Clear,TI26949
SE26950,2025-11-21 00:50:48.670617,Clear,TI26950
SE26951,2025-11-20 22:50:48.670617,Flagged,TI26951
SE26952,2025-11-20 22:50:48.670617,Clear,TI26952
SE26953,2025-11-21 00:50:48.670617,Clear,TI26953
SE26954,2025-11-20 22:50:48.670617,Clear,TI26954
SE26955,2025-11-20 23:50:48.670617,Clear,TI26955
SE26956,2025-11-21 00:50:48.670617,Clear,TI26956
SE26957,2025-11-20 23:50:48.670617,Clear,TI26957
SE26958,2025-11-20 22:50:48.670617,Clear,TI26958
SE26959,2025-11-21 00:50:48.670617,Clear,TI26959
SE26960,2025-11-20 23:50:48.670617,Clear,TI26960
SE26961,2025-11-21 00:50:48.670617,Flagged,TI26961
SE26962,2025-11-20 23:50:48.670617,Clear,TI26962
SE26963,2025-11-20 23:50:48.670617,Clear,TI26963
SE26964,2025-11-20 22:50:48.670617,Clear,TI26964
SE26965,2025-11-20 23:50:48.670617,Clear,TI26965
SE26966,2025-11-20 22:50:48.670617,Clear,TI26966
SE26967,2025-11-21 00:50:48.670617,Clear,TI26967
SE26968,2025-11-21 00:50:48.670617,Clear,TI26968
SE26969,2025-11-20 22:50:48.670617,Clear,TI26969
SE26970,2025-11-20 22:50:48.670617,Clear,TI26970
SE26971,2025-11-21 00:50:48.670617,Clear,TI26971
SE26972,2025-11-21 00:50:48.670617,Clear,TI26972
SE26973,2025-11-21 00:50:48.670617,Clear,TI26973
SE26974,2025-11-21 00:50:48.670617,Clear,TI26974
SE26975,2025-11-20 22:50:48.670617,Clear,TI26975
SE26976,2025-11-20 22:50:48.670617,Flagged,TI26976
SE26977,2025-11-21 00:50:48.670617,Clear,TI26977
SE26978,2025-11-21 00:50:48.670617,Clear,TI26978
SE26979,2025-11-21 00:50:48.670617,Clear,TI26979
SE26980,2025-11-21 00:50:48.670617,Clear,TI26980
SE26981,2025-11-21 00:50:48.670617,Clear,TI26981
SE26982,2025-11-20 22:50:48.670617,Clear,TI26982
SE26983,2025-11-21 00:50:48.670617,Confiscated,TI26983
SE26984,2025-11-20 23:50:48.670617,Clear,TI26984
SE26985,2025-11-21 00:50:48.670617,Clear,TI26985
SE26986,2025-11-20 22:50:48.670617,Clear,TI26986
SE26987,2025-11-21 00:50:48.670617,Clear,TI26987
SE26988,2025-11-20 22:50:48.670617,Clear,TI26988
SE26989,2025-11-21 00:50:48.670617,Clear,TI26989
SE26990,2025-11-21 00:50:48.670617,Clear,TI26990
SE26991,2025-11-20 23:50:48.670617,Confiscated,TI26991
SE26992,2025-11-20 22:50:48.670617,Clear,TI26992
SE26993,2025-11-21 00:50:48.670617,Clear,TI26993
SE26994,2025-11-20 22:50:48.670617,Clear,TI26994
SE26995,2025-11-21 00:50:48.670617,Clear,TI26995
SE26996,2025-11-21 00:50:48.670617,Clear,TI26996
SE26997,2025-11-20 22:50:48.670617,Clear,TI26997
SE26998,2025-11-21 00:50:48.670617,Clear,TI26998
SE26999,2025-11-20 23:50:48.670617,Clear,TI26999
SE27000,2025-11-20 23:50:48.670617,Clear,TI27000
SE27001,2025-11-20 23:50:48.670617,Flagged,TI27001
SE27002,2025-11-20 23:50:48.670617,Clear,TI27002
SE27003,2025-11-21 00:50:48.670617,Clear,TI27003
SE27004,2025-11-20 23:50:48.670617,Clear,TI27004
SE27005,2025-11-20 23:50:48.670617,Clear,TI27005
SE27006,2025-11-21 00:50:48.670617,Clear,TI27006
SE27007,2025-11-20 23:50:48.670617,Clear,TI27007
SE27008,2025-11-21 00:50:48.670617,Flagged,TI27008
SE27009,2025-11-20 23:50:48.670617,Clear,TI27009
SE27010,2025-11-21 00:50:48.670617,Clear,TI27010
SE27011,2025-11-20 22:50:48.670617,Clear,TI27011
SE27012,2025-11-21 00:50:48.670617,Clear,TI27012
SE27013,2025-11-20 22:50:48.670617,Flagged,TI27013
SE27014,2025-11-20 23:50:48.670617,Clear,TI27014
SE27015,2025-11-20 22:50:48.670617,Clear,TI27015
SE27016,2025-11-20 22:50:48.670617,Clear,TI27016
SE27017,2025-11-21 00:50:48.670617,Flagged,TI27017
SE27018,2025-11-21 00:50:48.670617,Clear,TI27018
SE27019,2025-11-20 23:50:48.670617,Clear,TI27019
SE27020,2025-11-20 23:50:48.670617,Clear,TI27020
SE27021,2025-11-20 23:50:48.670617,Clear,TI27021
SE27022,2025-11-20 22:50:48.670617,Clear,TI27022
SE27023,2025-11-21 00:50:48.670617,Clear,TI27023
SE27024,2025-11-21 00:50:48.670617,Clear,TI27024
SE27025,2025-11-20 23:50:48.670617,Clear,TI27025
SE27026,2025-11-20 23:50:48.670617,Clear,TI27026
SE27027,2025-11-21 00:50:48.670617,Flagged,TI27027
SE27028,2025-11-20 22:50:48.670617,Flagged,TI27028
SE27029,2025-11-20 23:50:48.670617,Flagged,TI27029
SE27030,2025-11-20 22:50:48.670617,Clear,TI27030
SE27031,2025-11-20 23:50:48.670617,Clear,TI27031
SE27032,2025-11-20 23:50:48.670617,Clear,TI27032
SE27033,2025-11-20 22:50:48.670617,Clear,TI27033
SE27034,2025-11-20 23:50:48.670617,Clear,TI27034
SE27035,2025-11-21 00:50:48.670617,Clear,TI27035
SE27036,2025-11-20 22:50:48.670617,Clear,TI27036
SE27037,2025-11-21 00:50:48.670617,Confiscated,TI27037
SE27038,2025-11-20 22:50:48.670617,Clear,TI27038
SE27039,2025-11-20 23:50:48.670617,Clear,TI27039
SE27040,2025-11-21 00:50:48.670617,Clear,TI27040
SE27041,2025-11-21 00:50:48.670617,Clear,TI27041
SE27042,2025-11-21 00:50:48.670617,Clear,TI27042
SE27043,2025-11-20 22:50:48.670617,Clear,TI27043
SE27044,2025-11-20 22:50:48.670617,Clear,TI27044
SE27045,2025-11-20 23:50:48.670617,Clear,TI27045
SE27046,2025-11-21 00:50:48.670617,Clear,TI27046
SE27047,2025-11-21 00:50:48.670617,Clear,TI27047
SE27048,2025-11-20 23:50:48.670617,Clear,TI27048
SE27049,2025-11-20 22:50:48.670617,Clear,TI27049
SE27050,2025-11-20 22:50:48.670617,Clear,TI27050
SE27051,2025-11-21 00:50:48.670617,Clear,TI27051
SE27052,2025-11-20 23:50:48.670617,Clear,TI27052
SE27053,2025-11-21 00:50:48.670617,Clear,TI27053
SE27054,2025-11-20 22:50:48.670617,Clear,TI27054
SE27055,2025-11-21 00:50:48.670617,Clear,TI27055
SE27056,2025-11-21 00:50:48.670617,Clear,TI27056
SE27057,2025-11-21 00:50:48.670617,Clear,TI27057
SE27058,2025-11-21 00:50:48.670617,Clear,TI27058
SE27059,2025-11-20 22:50:48.670617,Flagged,TI27059
SE27060,2025-11-21 00:50:48.670617,Clear,TI27060
SE27061,2025-11-20 23:50:48.670617,Clear,TI27061
SE27062,2025-11-20 23:50:48.670617,Clear,TI27062
SE27063,2025-11-20 22:50:48.670617,Clear,TI27063
SE27064,2025-11-20 23:50:48.670617,Clear,TI27064
SE27065,2025-11-20 23:50:48.670617,Clear,TI27065
SE27066,2025-11-20 22:50:48.670617,Clear,TI27066
SE27067,2025-11-20 22:50:48.670617,Clear,TI27067
SE27068,2025-11-20 23:50:48.670617,Clear,TI27068
SE27069,2025-11-21 00:50:48.670617,Clear,TI27069
SE27070,2025-11-21 00:50:48.670617,Clear,TI27070
SE27071,2025-11-20 22:50:48.670617,Flagged,TI27071
SE27072,2025-11-20 23:50:48.670617,Clear,TI27072
SE27073,2025-11-20 23:50:48.670617,Clear,TI27073
SE27074,2025-11-21 00:50:48.670617,Clear,TI27074
SE27075,2025-11-20 22:50:48.670617,Clear,TI27075
SE27076,2025-11-20 22:50:48.670617,Clear,TI27076
SE27077,2025-11-21 00:50:48.670617,Confiscated,TI27077
SE27078,2025-11-20 23:50:48.670617,Clear,TI27078
SE27079,2025-11-21 00:50:48.670617,Clear,TI27079
SE27080,2025-11-20 23:50:48.670617,Clear,TI27080
SE27081,2025-11-21 00:50:48.670617,Clear,TI27081
SE27082,2025-11-21 00:50:48.670617,Clear,TI27082
SE27083,2025-11-20 23:50:48.670617,Clear,TI27083
SE27084,2025-11-20 23:50:48.670617,Clear,TI27084
SE27085,2025-11-20 23:50:48.670617,Clear,TI27085
SE27086,2025-11-20 22:50:48.670617,Clear,TI27086
SE27087,2025-11-21 00:50:48.670617,Clear,TI27087
SE27088,2025-11-20 23:50:48.670617,Clear,TI27088
SE27089,2025-11-20 22:50:48.670617,Clear,TI27089
SE27090,2025-11-21 00:50:48.670617,Clear,TI27090
SE27091,2025-11-21 00:50:48.670617,Clear,TI27091
SE27092,2025-11-21 00:50:48.670617,Clear,TI27092
SE27093,2025-11-21 00:50:48.670617,Flagged,TI27093
SE27094,2025-11-20 23:50:48.670617,Clear,TI27094
SE27095,2025-11-21 00:50:48.670617,Clear,TI27095
SE27096,2025-11-20 23:50:48.670617,Clear,TI27096
SE27097,2025-11-21 00:50:48.670617,Clear,TI27097
SE27098,2025-11-20 23:50:48.670617,Clear,TI27098
SE27099,2025-11-20 22:50:48.670617,Clear,TI27099
SE27100,2025-11-20 23:50:48.670617,Clear,TI27100
SE27101,2025-11-20 22:50:48.670617,Clear,TI27101
SE27102,2025-11-20 22:50:48.670617,Confiscated,TI27102
SE27103,2025-11-21 00:01:48.670617,Flagged,TI27103
SE27104,2025-11-21 00:01:48.670617,Clear,TI27104
SE27105,2025-11-21 01:01:48.670617,Clear,TI27105
SE27106,2025-11-20 23:01:48.670617,Clear,TI27106
SE27107,2025-11-21 00:01:48.670617,Clear,TI27107
SE27108,2025-11-21 01:01:48.670617,Clear,TI27108
SE27109,2025-11-21 00:01:48.670617,Clear,TI27109
SE27110,2025-11-21 00:01:48.670617,Clear,TI27110
SE27111,2025-11-20 23:01:48.670617,Flagged,TI27111
SE27112,2025-11-21 01:01:48.670617,Clear,TI27112
SE27113,2025-11-21 01:01:48.670617,Clear,TI27113
SE27114,2025-11-20 23:01:48.670617,Clear,TI27114
SE27115,2025-11-21 01:01:48.670617,Clear,TI27115
SE27116,2025-11-20 23:01:48.670617,Clear,TI27116
SE27117,2025-11-21 01:01:48.670617,Clear,TI27117
SE27118,2025-11-20 23:01:48.670617,Clear,TI27118
SE27119,2025-11-21 01:01:48.670617,Flagged,TI27119
SE27120,2025-11-20 23:01:48.670617,Clear,TI27120
SE27121,2025-11-20 23:01:48.670617,Flagged,TI27121
SE27122,2025-11-21 01:01:48.670617,Clear,TI27122
SE27123,2025-11-21 00:01:48.670617,Clear,TI27123
SE27124,2025-11-20 23:01:48.670617,Clear,TI27124
SE27125,2025-11-21 01:01:48.670617,Clear,TI27125
SE27126,2025-11-21 01:01:48.670617,Clear,TI27126
SE27127,2025-11-21 00:01:48.670617,Clear,TI27127
SE27128,2025-11-21 01:01:48.670617,Clear,TI27128
SE27129,2025-11-21 00:01:48.670617,Clear,TI27129
SE27130,2025-11-20 23:01:48.670617,Flagged,TI27130
SE27131,2025-11-20 23:01:48.670617,Flagged,TI27131
SE27132,2025-11-20 23:01:48.670617,Clear,TI27132
SE27133,2025-11-21 01:01:48.670617,Clear,TI27133
SE27134,2025-11-21 01:01:48.670617,Clear,TI27134
SE27135,2025-11-21 00:01:48.670617,Clear,TI27135
SE27136,2025-11-21 00:01:48.670617,Clear,TI27136
SE27137,2025-11-21 00:01:48.670617,Clear,TI27137
SE27138,2025-11-21 00:01:48.670617,Clear,TI27138
SE27139,2025-11-21 00:01:48.670617,Clear,TI27139
SE27140,2025-11-20 23:01:48.670617,Clear,TI27140
SE27141,2025-11-21 00:01:48.670617,Clear,TI27141
SE27142,2025-11-21 00:01:48.670617,Clear,TI27142
SE27143,2025-11-21 00:01:48.670617,Clear,TI27143
SE27144,2025-11-20 23:01:48.670617,Clear,TI27144
SE27145,2025-11-21 00:01:48.670617,Clear,TI27145
SE27146,2025-11-20 23:01:48.670617,Clear,TI27146
SE27147,2025-11-21 01:01:48.670617,Clear,TI27147
SE27148,2025-11-21 00:01:48.670617,Clear,TI27148
SE27149,2025-11-21 00:01:48.670617,Clear,TI27149
SE27150,2025-11-21 00:01:48.670617,Confiscated,TI27150
SE27151,2025-11-21 00:01:48.670617,Clear,TI27151
SE27152,2025-11-21 00:01:48.670617,Clear,TI27152
SE27153,2025-11-21 01:01:48.670617,Confiscated,TI27153
SE27154,2025-11-21 00:01:48.670617,Clear,TI27154
SE27155,2025-11-21 01:01:48.670617,Clear,TI27155
SE27156,2025-11-21 00:01:48.670617,Clear,TI27156
SE27157,2025-11-21 01:01:48.670617,Clear,TI27157
SE27158,2025-11-20 23:01:48.670617,Clear,TI27158
SE27159,2025-11-21 00:01:48.670617,Clear,TI27159
SE27160,2025-11-21 01:01:48.670617,Clear,TI27160
SE27161,2025-11-21 01:01:48.670617,Clear,TI27161
SE27162,2025-11-20 23:01:48.670617,Clear,TI27162
SE27163,2025-11-21 01:01:48.670617,Clear,TI27163
SE27164,2025-11-20 23:01:48.670617,Clear,TI27164
SE27165,2025-11-20 23:01:48.670617,Confiscated,TI27165
SE27166,2025-11-21 00:01:48.670617,Clear,TI27166
SE27167,2025-11-21 01:01:48.670617,Clear,TI27167
SE27168,2025-11-21 00:01:48.670617,Clear,TI27168
SE27169,2025-11-20 23:01:48.670617,Clear,TI27169
SE27170,2025-11-21 00:01:48.670617,Clear,TI27170
SE27171,2025-11-21 01:01:48.670617,Clear,TI27171
SE27172,2025-11-20 23:01:48.670617,Clear,TI27172
SE27173,2025-11-21 01:01:48.670617,Clear,TI27173
SE27174,2025-11-21 01:01:48.670617,Clear,TI27174
SE27175,2025-11-21 01:01:48.670617,Clear,TI27175
SE27176,2025-11-21 01:01:48.670617,Clear,TI27176
SE27177,2025-11-21 01:01:48.670617,Clear,TI27177
SE27178,2025-11-20 23:01:48.670617,Confiscated,TI27178
SE27179,2025-11-21 01:01:48.670617,Flagged,TI27179
SE27180,2025-11-21 00:01:48.670617,Clear,TI27180
SE27181,2025-11-21 01:01:48.670617,Clear,TI27181
SE27182,2025-11-20 23:01:48.670617,Clear,TI27182
SE27183,2025-11-20 23:01:48.670617,Clear,TI27183
SE27184,2025-11-21 01:01:48.670617,Clear,TI27184
SE27185,2025-11-21 00:01:48.670617,Clear,TI27185
SE27186,2025-11-21 01:01:48.670617,Clear,TI27186
SE27187,2025-11-21 00:01:48.670617,Clear,TI27187
SE27188,2025-11-20 23:01:48.670617,Clear,TI27188
SE27189,2025-11-21 01:01:48.670617,Clear,TI27189
SE27190,2025-11-21 01:01:48.670617,Clear,TI27190
SE27191,2025-11-21 00:01:48.670617,Clear,TI27191
SE27192,2025-11-21 01:01:48.670617,Clear,TI27192
SE27193,2025-11-21 00:01:48.670617,Clear,TI27193
SE27194,2025-11-21 01:01:48.670617,Clear,TI27194
SE27195,2025-11-20 23:01:48.670617,Clear,TI27195
SE27196,2025-11-21 00:01:48.670617,Flagged,TI27196
SE27197,2025-11-21 00:01:48.670617,Clear,TI27197
SE27198,2025-11-21 01:01:48.670617,Clear,TI27198
SE27199,2025-11-21 00:01:48.670617,Clear,TI27199
SE27200,2025-11-21 00:01:48.670617,Clear,TI27200
SE27201,2025-11-20 23:01:48.670617,Clear,TI27201
SE27202,2025-11-21 01:01:48.670617,Clear,TI27202
SE27203,2025-11-21 00:01:48.670617,Clear,TI27203
SE27204,2025-11-20 23:01:48.670617,Clear,TI27204
SE27205,2025-11-21 01:01:48.670617,Clear,TI27205
SE27206,2025-11-21 01:01:48.670617,Clear,TI27206
SE27207,2025-11-21 01:01:48.670617,Clear,TI27207
SE27208,2025-11-20 23:01:48.670617,Clear,TI27208
SE27209,2025-11-20 23:01:48.670617,Clear,TI27209
SE27210,2025-11-21 00:01:48.670617,Clear,TI27210
SE27211,2025-11-21 01:01:48.670617,Clear,TI27211
SE27212,2025-11-21 00:01:48.670617,Clear,TI27212
SE27213,2025-11-21 01:01:48.670617,Clear,TI27213
SE27214,2025-11-21 01:01:48.670617,Clear,TI27214
SE27215,2025-11-21 00:01:48.670617,Clear,TI27215
SE27216,2025-11-20 23:01:48.670617,Clear,TI27216
SE27217,2025-11-21 00:01:48.670617,Clear,TI27217
SE27218,2025-11-21 00:01:48.670617,Clear,TI27218
SE27219,2025-11-21 00:01:48.670617,Clear,TI27219
SE27220,2025-11-21 01:01:48.670617,Clear,TI27220
SE27221,2025-11-21 00:01:48.670617,Flagged,TI27221
SE27222,2025-11-21 01:01:48.670617,Clear,TI27222
SE27223,2025-11-21 01:01:48.670617,Clear,TI27223
SE27224,2025-11-21 01:01:48.670617,Clear,TI27224
SE27225,2025-11-20 23:01:48.670617,Confiscated,TI27225
SE27226,2025-11-21 01:01:48.670617,Clear,TI27226
SE27227,2025-11-21 00:01:48.670617,Clear,TI27227
SE27228,2025-11-20 23:01:48.670617,Clear,TI27228
SE27229,2025-11-21 00:01:48.670617,Clear,TI27229
SE27230,2025-11-20 23:01:48.670617,Clear,TI27230
SE27231,2025-11-21 01:01:48.670617,Clear,TI27231
SE27232,2025-11-21 01:01:48.670617,Clear,TI27232
SE27233,2025-11-20 23:01:48.670617,Clear,TI27233
SE27234,2025-11-21 00:01:48.670617,Clear,TI27234
SE27235,2025-11-20 23:01:48.670617,Clear,TI27235
SE27236,2025-11-21 00:01:48.670617,Clear,TI27236
SE27237,2025-11-21 01:01:48.670617,Clear,TI27237
SE27238,2025-11-21 01:01:48.670617,Clear,TI27238
SE27239,2025-11-20 23:01:48.670617,Clear,TI27239
SE27240,2025-11-21 00:01:48.670617,Flagged,TI27240
SE27241,2025-11-20 23:01:48.670617,Clear,TI27241
SE27242,2025-11-21 00:01:48.670617,Clear,TI27242
SE27243,2025-11-21 00:01:48.670617,Clear,TI27243
SE27244,2025-11-20 23:01:48.670617,Clear,TI27244
SE27245,2025-11-21 01:01:48.670617,Clear,TI27245
SE27246,2025-11-21 00:01:48.670617,Flagged,TI27246
SE27247,2025-11-21 01:01:48.670617,Clear,TI27247
SE27248,2025-11-20 23:01:48.670617,Clear,TI27248
SE27249,2025-11-21 01:01:48.670617,Clear,TI27249
SE27250,2025-11-21 00:01:48.670617,Clear,TI27250
SE27251,2025-11-21 01:01:48.670617,Clear,TI27251
SE27252,2025-11-20 23:01:48.670617,Clear,TI27252
SE27253,2025-11-21 01:01:48.670617,Clear,TI27253
SE27254,2025-11-20 23:01:48.670617,Clear,TI27254
SE27255,2025-11-21 00:01:48.670617,Clear,TI27255
SE27256,2025-11-21 01:01:48.670617,Flagged,TI27256
SE27257,2025-11-20 23:01:48.670617,Clear,TI27257
SE27258,2025-11-21 00:01:48.670617,Clear,TI27258
SE27259,2025-11-21 01:01:48.670617,Clear,TI27259
SE27260,2025-11-20 23:01:48.670617,Clear,TI27260
SE27261,2025-11-21 00:01:48.670617,Clear,TI27261
SE27262,2025-11-20 23:01:48.670617,Clear,TI27262
SE27263,2025-11-20 23:01:48.670617,Clear,TI27263
SE27264,2025-11-21 00:01:48.670617,Clear,TI27264
SE27265,2025-11-21 00:01:48.670617,Clear,TI27265
SE27266,2025-11-21 00:01:48.670617,Clear,TI27266
SE27267,2025-11-21 01:01:48.670617,Clear,TI27267
SE27268,2025-11-21 01:01:48.670617,Clear,TI27268
SE27269,2025-11-20 23:01:48.670617,Clear,TI27269
SE27270,2025-11-20 23:01:48.670617,Clear,TI27270
SE27271,2025-11-21 01:01:48.670617,Clear,TI27271
SE27272,2025-11-20 23:01:48.670617,Clear,TI27272
SE27273,2025-11-21 00:01:48.670617,Clear,TI27273
SE27274,2025-11-21 01:01:48.670617,Clear,TI27274
SE27275,2025-11-21 01:01:48.670617,Clear,TI27275
SE27276,2025-11-20 23:01:48.670617,Clear,TI27276
SE27277,2025-11-21 01:01:48.670617,Clear,TI27277
SE27278,2025-11-21 00:01:48.670617,Clear,TI27278
SE27279,2025-11-21 00:01:48.670617,Clear,TI27279
SE27280,2025-11-20 23:01:48.670617,Clear,TI27280
SE27281,2025-11-21 00:01:48.670617,Flagged,TI27281
SE27282,2025-11-21 00:01:48.670617,Clear,TI27282
SE27283,2025-11-20 23:01:48.670617,Clear,TI27283
SE27284,2025-11-20 23:01:48.670617,Clear,TI27284
SE27285,2025-11-21 01:01:48.670617,Clear,TI27285
SE27286,2025-11-20 23:01:48.670617,Clear,TI27286
SE27287,2025-11-21 01:01:48.670617,Flagged,TI27287
SE27288,2025-11-21 00:01:48.670617,Clear,TI27288
SE27289,2025-11-21 00:01:48.670617,Clear,TI27289
SE27290,2025-11-20 23:01:48.670617,Clear,TI27290
SE27291,2025-11-21 00:01:48.670617,Clear,TI27291
SE27292,2025-11-20 23:01:48.670617,Clear,TI27292
SE27293,2025-11-21 00:01:48.670617,Clear,TI27293
SE27294,2025-11-21 00:01:48.670617,Clear,TI27294
SE27295,2025-11-21 01:01:48.670617,Clear,TI27295
SE27296,2025-11-21 00:01:48.670617,Clear,TI27296
SE27297,2025-11-21 01:01:48.670617,Clear,TI27297
SE27298,2025-11-21 00:01:48.670617,Clear,TI27298
SE27299,2025-11-21 01:01:48.670617,Clear,TI27299
SE27300,2025-11-21 01:01:48.670617,Clear,TI27300
SE27301,2025-11-21 00:01:48.670617,Clear,TI27301
SE27302,2025-11-21 01:01:48.670617,Clear,TI27302
SE27303,2025-11-20 23:01:48.670617,Clear,TI27303
SE27304,2025-11-21 01:01:48.670617,Clear,TI27304
SE27305,2025-11-21 00:01:48.670617,Flagged,TI27305
SE27306,2025-11-21 00:01:48.670617,Clear,TI27306
SE27307,2025-11-21 00:01:48.670617,Clear,TI27307
SE27308,2025-11-21 00:01:48.670617,Clear,TI27308
SE27309,2025-11-21 01:01:48.670617,Clear,TI27309
SE27310,2025-11-21 01:01:48.670617,Clear,TI27310
SE27311,2025-11-20 23:01:48.670617,Clear,TI27311
SE27312,2025-11-21 00:01:48.670617,Flagged,TI27312
SE27313,2025-11-20 23:01:48.670617,Clear,TI27313
SE27314,2025-11-20 23:01:48.670617,Clear,TI27314
SE27315,2025-11-20 23:01:48.670617,Clear,TI27315
SE27316,2025-11-21 01:01:48.670617,Clear,TI27316
SE27317,2025-11-21 01:01:48.670617,Clear,TI27317
SE27318,2025-11-21 00:01:48.670617,Clear,TI27318
SE27319,2025-11-20 23:01:48.670617,Clear,TI27319
SE27320,2025-11-21 01:01:48.670617,Clear,TI27320
SE27321,2025-11-20 23:01:48.670617,Flagged,TI27321
SE27322,2025-11-21 00:01:48.670617,Clear,TI27322
SE27323,2025-11-21 00:01:48.670617,Clear,TI27323
SE27324,2025-11-21 01:01:48.670617,Clear,TI27324
SE27325,2025-11-21 01:01:48.670617,Clear,TI27325
SE27326,2025-11-20 23:01:48.670617,Clear,TI27326
SE27327,2025-11-20 23:01:48.670617,Clear,TI27327
SE27328,2025-11-20 23:01:48.670617,Clear,TI27328
SE27329,2025-11-21 00:01:48.670617,Clear,TI27329
SE27330,2025-11-21 01:01:48.670617,Clear,TI27330
SE27331,2025-11-21 00:01:48.670617,Clear,TI27331
SE27332,2025-11-20 23:01:48.670617,Flagged,TI27332
SE27333,2025-11-21 01:01:48.670617,Clear,TI27333
SE27334,2025-11-20 23:01:48.670617,Clear,TI27334
SE27335,2025-11-21 01:01:48.670617,Flagged,TI27335
SE27336,2025-11-21 01:01:48.670617,Clear,TI27336
SE27337,2025-11-20 23:01:48.670617,Clear,TI27337
SE27338,2025-11-20 23:01:48.670617,Clear,TI27338
SE27339,2025-11-21 01:01:48.670617,Clear,TI27339
SE27340,2025-11-20 23:01:48.670617,Clear,TI27340
SE27341,2025-11-21 01:01:48.670617,Clear,TI27341
SE27342,2025-11-20 23:01:48.670617,Clear,TI27342
SE27343,2025-11-21 01:01:48.670617,Clear,TI27343
SE27344,2025-11-20 23:01:48.670617,Clear,TI27344
SE27345,2025-11-21 01:01:48.670617,Clear,TI27345
SE27346,2025-11-21 00:01:48.670617,Clear,TI27346
SE27347,2025-11-20 23:01:48.670617,Clear,TI27347
SE27348,2025-11-21 01:01:48.670617,Clear,TI27348
SE27349,2025-11-21 00:01:48.670617,Clear,TI27349
SE27350,2025-11-20 23:01:48.670617,Clear,TI27350
SE27351,2025-11-21 01:01:48.670617,Clear,TI27351
SE27352,2025-11-20 23:01:48.670617,Clear,TI27352
SE27353,2025-11-20 23:01:48.670617,Flagged,TI27353
SE27354,2025-11-21 01:01:48.670617,Clear,TI27354
SE27355,2025-11-21 00:01:48.670617,Clear,TI27355
SE27356,2025-11-20 23:01:48.670617,Flagged,TI27356
SE27357,2025-11-20 23:01:48.670617,Clear,TI27357
SE27358,2025-11-20 23:01:48.670617,Clear,TI27358
SE27359,2025-11-21 00:01:48.670617,Clear,TI27359
SE27360,2025-11-21 01:01:48.670617,Flagged,TI27360
