LuggageID,Weight,Status,TicketID
LG23412,28.97,Unloaded,TI21891
LG23413,22.78,Checked-In,TI21892
LG23414,13.35,Unloaded,TI21893
LG23415,10.49,Unloaded,TI21898
LG23416,11.17,Checked-In,TI21898
LG23417,24.48,Unloaded,TI21899
LG23418,30.13,Unloaded,TI21899
LG23419,8.34,Loaded,TI21900
LG23420,13.25,Checked-In,TI21901
LG23421,25.83,Loaded,TI21903
LG23422,31.56,Loaded,TI21903
LG23423,24.26,Checked-In,TI21905
LG23424,20.23,Loaded,TI21905
LG23425,24.63,Unloaded,TI21906
LG23426,30.12,Unloaded,TI21907
LG23427,26.99,Loaded,TI21908
LG23428,8.56,Unloaded,TI21908
LG23429,31.95,Loaded,TI21909
LG23430,19.36,Unloaded,TI21909
LG23431,11.43,Checked-In,TI21910
LG23432,10.1,Loaded,TI21912
LG23433,12.07,Unloaded,TI21913
LG23434,20.25,Loaded,TI21914
LG23435,25.98,Unloaded,TI21914
LG23436,23.34,Loaded,TI21917
LG23437,20.51,Unloaded,TI21917
LG23438,24.05,Checked-In,TI21920
LG23439,31.51,Checked-In,TI21920
LG23440,22.44,Loaded,TI21921
LG23441,26.04,Unloaded,TI21921
LG23442,25.46,Loaded,TI21922
LG23443,24.67,Checked-In,TI21922
LG23444,18.24,Unloaded,TI21924
LG23445,22.05,Loaded,TI21926
LG23446,16.73,Unloaded,TI21926
LG23447,24.11,Checked-In,TI21928
LG23448,18.09,Unloaded,TI21929
LG23449,26.33,Checked-In,TI21929
LG23450,20.11,Loaded,TI21930
LG23451,12.01,Checked-In,TI21931
LG23452,24.98,Loaded,TI21932
LG23453,30.36,Unloaded,TI21933
LG23454,15.09,Loaded,TI21933
LG23455,17.05,Loaded,TI21936
LG23456,7.94,Loaded,TI21936
LG23457,7.26,Loaded,TI21937
LG23458,20.21,Loaded,TI21938
LG23459,30.86,Loaded,TI21939
LG23460,8.99,Loaded,TI21939
LG23461,27.29,Loaded,TI21940
LG23462,26.32,Checked-In,TI21940
LG23463,27.64,Checked-In,TI21943
LG23464,29.63,Loaded,TI21943
LG23465,15.49,Unloaded,TI21945
LG23466,21.33,Loaded,TI21947
LG23467,30.5,Loaded,TI21948
LG23468,20.99,Checked-In,TI21948
LG23469,27.39,Checked-In,TI21950
LG23470,19.63,Loaded,TI21950
LG23471,28.08,Unloaded,TI21953
LG23472,27.07,Unloaded,TI21954
LG23473,19.61,Unloaded,TI21955
LG23474,11.92,Loaded,TI21956
LG23475,25.55,Unloaded,TI21957
LG23476,22.22,Loaded,TI21957
LG23477,21.22,Checked-In,TI21958
LG23478,27.15,Loaded,TI21958
LG23479,16.42,Loaded,TI21959
LG23480,30.38,Unloaded,TI21959
LG23481,13.32,Unloaded,TI21962
LG23482,20.11,Checked-In,TI21962
LG23483,12.56,Checked-In,TI21963
LG23484,18.17,Checked-In,TI21965
LG23485,15.18,Loaded,TI21965
LG23486,17.75,Unloaded,TI21968
LG23487,23.31,Loaded,TI21968
LG23488,28.11,Loaded,TI21969
LG23489,29.18,Loaded,TI21970
LG23490,16.74,Unloaded,TI21971
LG23491,7.55,Checked-In,TI21972
LG23492,23.44,Loaded,TI21972
LG23493,17.74,Unloaded,TI21973
LG23494,30.29,Checked-In,TI21973
LG23495,14.68,Checked-In,TI21974
LG23496,11.73,Unloaded,TI21974
LG23497,24.7,Loaded,TI21975
LG23498,29.61,Unloaded,TI21975
LG23499,16.09,Loaded,TI21976
LG23500,29.72,Loaded,TI21976
LG23501,11.63,Loaded,TI21977
LG23502,16.05,Checked-In,TI21978
LG23503,16.37,Checked-In,TI21979
LG23504,29.32,Checked-In,TI21979
LG23505,14.51,Loaded,TI21981
LG23506,17.95,Loaded,TI21981
LG23507,24.09,Loaded,TI21982
LG23508,16.05,Unloaded,TI21983
LG23509,23.22,Checked-In,TI21984
LG23510,11.33,Checked-In,TI21985
LG23511,20.9,Unloaded,TI21985
LG23512,19.18,Unloaded,TI21986
LG23513,23.5,Loaded,TI21986
LG23514,20.13,Loaded,TI21987
LG23515,16.99,Unloaded,TI21987
LG23516,12.8,Unloaded,TI21990
LG23517,28.38,Loaded,TI21990
LG23518,17.78,Unloaded,TI21991
LG23519,9.11,Unloaded,TI21993
LG23520,8.85,Checked-In,TI21994
LG23521,10.79,Unloaded,TI21994
LG23522,20.3,Checked-In,TI21995
LG23523,28.18,Checked-In,TI21995
LG23524,24.63,Loaded,TI21996
LG23525,18.01,Loaded,TI21997
LG23526,9.74,Unloaded,TI21997
LG23527,14.09,Loaded,TI21998
LG23528,27.41,Loaded,TI21998
LG23529,24.7,Checked-In,TI21999
LG23530,27.33,Loaded,TI21999
LG23531,19.43,Checked-In,TI22000
LG23532,9.82,Checked-In,TI22003
LG23533,25.08,Checked-In,TI22003
LG23534,23.68,Unloaded,TI22004
LG23535,31.27,Checked-In,TI22005
LG23536,12.15,Loaded,TI22006
LG23537,25.16,Unloaded,TI22006
LG23538,28.37,Loaded,TI22008
LG23539,12.38,Unloaded,TI22009
LG23540,24.79,Checked-In,TI22009
LG23541,28.43,Loaded,TI22010
LG23542,12.03,Checked-In,TI22012
LG23543,19.3,Unloaded,TI22012
LG23544,11.44,Loaded,TI22013
LG23545,8.99,Unloaded,TI22014
LG23546,27.11,Checked-In,TI22014
LG23547,21.65,Unloaded,TI22016
LG23548,10.48,Loaded,TI22017
LG23549,29.73,Loaded,TI22017
LG23550,28.63,Checked-In,TI22018
LG23551,10.41,Unloaded,TI22018
LG23552,19.58,Loaded,TI22019
LG23553,8.82,Loaded,TI22019
LG23554,30.11,Checked-In,TI22020
LG23555,23.78,Unloaded,TI22020
LG23556,12.37,Checked-In,TI22021
LG23557,21.95,Unloaded,TI22022
LG23558,16.47,Loaded,TI22023
LG23559,23.22,Checked-In,TI22023
LG23560,8.6,Checked-In,TI22024
LG23561,16.51,Loaded,TI22025
LG23562,21.51,Unloaded,TI22026
LG23563,15.41,Checked-In,TI22026
LG23564,9.23,Checked-In,TI22027
LG23565,14.11,Checked-In,TI22027
LG23566,20.19,Unloaded,TI22029
LG23567,31.29,Checked-In,TI22029
LG23568,14.4,Loaded,TI22032
LG23569,21.71,Checked-In,TI22033
LG23570,10.08,Checked-In,TI22034
LG23571,26.18,Unloaded,TI22036
LG23572,24.53,Unloaded,TI22036
LG23573,24.97,Checked-In,TI22037
LG23574,19.16,Checked-In,TI22037
LG23575,19.8,Loaded,TI22038
LG23576,27.48,Loaded,TI22039
LG23577,23.24,Checked-In,TI22039
LG23578,8.4,Loaded,TI22040
LG23579,25.21,Loaded,TI22041
LG23580,23.63,Checked-In,TI22041
LG23581,23.98,Checked-In,TI22043
LG23582,22.01,Loaded,TI22045
LG23583,15.07,Loaded,TI22048
LG23584,28.77,Unloaded,TI22049
LG23585,12.57,Unloaded,TI22050
LG23586,23.34,Loaded,TI22051
LG23587,22.98,Unloaded,TI22052
LG23588,31.13,Checked-In,TI22052
LG23589,15.98,Checked-In,TI22054
LG23590,26.41,Checked-In,TI22054
LG23591,30.44,Unloaded,TI22056
LG23592,25.69,Loaded,TI22056
LG23593,7.3,Unloaded,TI22058
LG23594,15.31,Unloaded,TI22058
LG23595,28.57,Unloaded,TI22059
LG23596,15.5,Checked-In,TI22060
LG23597,16.57,Unloaded,TI22061
LG23598,13.11,Loaded,TI22063
LG23599,9.36,Checked-In,TI22063
LG23600,13.4,Checked-In,TI22064
LG23601,14.85,Checked-In,TI22065
LG23602,19.74,Loaded,TI22065
LG23603,7.29,Unloaded,TI22066
LG23604,30.13,Unloaded,TI22067
LG23605,20.23,Loaded,TI22067
LG23606,26.97,Checked-In,TI22068
LG23607,14.7,Unloaded,TI22069
LG23608,22.85,Loaded,TI22069
LG23609,16.28,Checked-In,TI22070
LG23610,13.44,Loaded,TI22071
LG23611,13.63,Checked-In,TI22071
LG23612,31.33,Checked-In,TI22072
LG23613,29.78,Loaded,TI22072
LG23614,12.59,Checked-In,TI22074
LG23615,13.14,Loaded,TI22074
LG23616,28.94,Loaded,TI22075
LG23617,25.79,Checked-In,TI22076
LG23618,18.62,Unloaded,TI22077
LG23619,19.98,Unloaded,TI22077
LG23620,7.45,Unloaded,TI22078
LG23621,22.1,Unloaded,TI22079
LG23622,30.25,Checked-In,TI22081
LG23623,18.56,Checked-In,TI22082
LG23624,22.37,Checked-In,TI22083
LG23625,11.59,Loaded,TI22083
LG23626,29.31,Unloaded,TI22085
LG23627,31.52,Unloaded,TI22085
LG23628,29.75,Unloaded,TI22086
LG23629,13.81,Loaded,TI22086
LG23630,15.18,Unloaded,TI22089
LG23631,29.32,Checked-In,TI22092
LG23632,26.95,Unloaded,TI22095
LG23633,17.95,Unloaded,TI22095
LG23634,21.9,Loaded,TI22097
LG23635,22.18,Unloaded,TI22100
LG23636,22.47,Loaded,TI22101
LG23637,9.77,Loaded,TI22102
LG23638,19.8,Loaded,TI22103
LG23639,18.61,Unloaded,TI22103
LG23640,15.9,Checked-In,TI22105
LG23641,31.26,Unloaded,TI22105
LG23642,20.0,Checked-In,TI22106
LG23643,30.12,Checked-In,TI22107
LG23644,17.18,Checked-In,TI22107
LG23645,9.87,Checked-In,TI22110
LG23646,26.83,Unloaded,TI22110
LG23647,15.74,Loaded,TI22111
LG23648,17.5,Loaded,TI22111
LG23649,17.7,Loaded,TI22112
LG23650,11.38,Checked-In,TI22114
LG23651,23.68,Loaded,TI22115
LG23652,31.15,Loaded,TI22115
LG23653,17.19,Unloaded,TI22116
LG23654,24.18,Checked-In,TI22116
LG23655,31.57,Loaded,TI22117
LG23656,24.64,Unloaded,TI22118
LG23657,23.93,Loaded,TI22118
LG23658,27.13,Loaded,TI22120
LG23659,21.27,Unloaded,TI22121
LG23660,29.53,Checked-In,TI22121
LG23661,7.39,Loaded,TI22122
LG23662,21.27,Unloaded,TI22124
LG23663,19.09,Unloaded,TI22125
LG23664,13.89,Loaded,TI22127
LG23665,8.65,Unloaded,TI22128
LG23666,11.48,Unloaded,TI22128
LG23667,7.02,Loaded,TI22133
LG23668,10.35,Loaded,TI22134
LG23669,10.09,Loaded,TI22135
LG23670,17.29,Unloaded,TI22136
LG23671,27.85,Checked-In,TI22140
LG23672,26.34,Loaded,TI22142
LG23673,28.98,Checked-In,TI22142
LG23674,25.13,Unloaded,TI22143
LG23675,29.67,Checked-In,TI22144
LG23676,27.99,Loaded,TI22144
LG23677,20.57,Loaded,TI22145
LG23678,24.89,Loaded,TI22149
LG23679,20.72,Checked-In,TI22149
LG23680,28.37,Checked-In,TI22150
LG23681,18.09,Unloaded,TI22150
LG23682,20.4,Unloaded,TI22151
LG23683,23.84,Unloaded,TI22152
LG23684,15.97,Loaded,TI22153
LG23685,25.71,Checked-In,TI22154
LG23686,10.79,Checked-In,TI22154
LG23687,27.67,Unloaded,TI22155
LG23688,18.15,Loaded,TI22156
LG23689,10.91,Loaded,TI22157
LG23690,12.99,Loaded,TI22157
LG23691,20.5,Loaded,TI22158
LG23692,28.37,Unloaded,TI22158
LG23693,16.33,Unloaded,TI22159
LG23694,16.98,Checked-In,TI22160
LG23695,13.01,Loaded,TI22160
LG23696,16.25,Unloaded,TI22164
LG23697,15.04,Checked-In,TI22164
LG23698,23.96,Checked-In,TI22165
LG23699,18.11,Unloaded,TI22165
LG23700,9.37,Unloaded,TI22166
LG23701,25.31,Checked-In,TI22168
LG23702,21.83,Loaded,TI22168
LG23703,10.0,Unloaded,TI22170
LG23704,24.73,Loaded,TI22171
LG23705,31.99,Checked-In,TI22171
LG23706,13.63,Unloaded,TI22173
LG23707,30.65,Unloaded,TI22173
LG23708,16.08,Unloaded,TI22175
LG23709,9.37,Unloaded,TI22175
LG23710,20.15,Unloaded,TI22178
LG23711,15.33,Checked-In,TI22178
LG23712,23.01,Checked-In,TI22180
LG23713,28.49,Unloaded,TI22180
LG23714,16.96,Unloaded,TI22181
LG23715,12.39,Loaded,TI22181
LG23716,7.75,Checked-In,TI22182
LG23717,27.11,Checked-In,TI22183
LG23718,25.9,Unloaded,TI22183
LG23719,21.15,Loaded,TI22184
LG23720,8.37,Loaded,TI22185
LG23721,12.81,Checked-In,TI22186
LG23722,15.47,Loaded,TI22186
LG23723,22.85,Checked-In,TI22187
LG23724,31.74,Checked-In,TI22187
LG23725,29.87,Checked-In,TI22188
LG23726,27.6,Unloaded,TI22188
LG23727,25.04,Loaded,TI22189
LG23728,13.61,Unloaded,TI22189
LG23729,14.31,Unloaded,TI22190
LG23730,29.42,Loaded,TI22190
LG23731,19.83,Checked-In,TI22191
LG23732,23.63,Unloaded,TI22192
LG23733,10.74,Loaded,TI22192
LG23734,7.96,Unloaded,TI22194
LG23735,15.9,Unloaded,TI22197
LG23736,18.59,Unloaded,TI22199
LG23737,21.44,Loaded,TI22199
LG23738,31.0,Loaded,TI22201
LG23739,19.87,Loaded,TI22201
LG23740,13.57,Loaded,TI22202
LG23741,9.48,Unloaded,TI22203
LG23742,31.28,Loaded,TI22204
LG23743,13.23,Checked-In,TI22206
LG23744,31.48,Loaded,TI22206
LG23745,20.02,Loaded,TI22207
LG23746,24.62,Checked-In,TI22210
LG23747,19.22,Checked-In,TI22211
LG23748,14.75,Checked-In,TI22212
LG23749,10.12,Unloaded,TI22213
LG23750,18.34,Checked-In,TI22213
LG23751,9.69,Checked-In,TI22215
LG23752,9.12,Unloaded,TI22217
LG23753,13.17,Checked-In,TI22219
LG23754,17.97,Unloaded,TI22220
LG23755,10.37,Unloaded,TI22221
LG23756,22.83,Checked-In,TI22221
LG23757,7.22,Checked-In,TI22222
LG23758,17.01,Checked-In,TI22222
LG23759,16.75,Unloaded,TI22223
LG23760,9.99,Unloaded,TI22223
LG23761,17.44,Unloaded,TI22225
LG23762,31.33,Loaded,TI22225
LG23763,20.7,Loaded,TI22226
LG23764,24.72,Loaded,TI22227
LG23765,12.32,Unloaded,TI22227
LG23766,26.03,Unloaded,TI22228
LG23767,19.68,Unloaded,TI22228
LG23768,31.08,Unloaded,TI22229
LG23769,18.21,Unloaded,TI22229
LG23770,7.82,Checked-In,TI22231
LG23771,27.14,Checked-In,TI22231
LG23772,15.1,Loaded,TI22232
LG23773,8.98,Checked-In,TI22233
LG23774,28.23,Loaded,TI22234
LG23775,11.75,Unloaded,TI22236
LG23776,12.01,Loaded,TI22236
LG23777,23.24,Loaded,TI22238
LG23778,12.08,Unloaded,TI22239
LG23779,24.83,Loaded,TI22239
LG23780,9.72,Checked-In,TI22240
LG23781,15.53,Checked-In,TI22240
LG23782,31.69,Unloaded,TI22242
LG23783,17.02,Unloaded,TI22244
LG23784,23.47,Checked-In,TI22244
LG23785,20.11,Unloaded,TI22245
LG23786,13.57,Checked-In,TI22245
LG23787,27.69,Loaded,TI22246
LG23788,19.19,Checked-In,TI22247
LG23789,9.69,Checked-In,TI22248
LG23790,16.19,Checked-In,TI22248
LG23791,23.92,Loaded,TI22249
LG23792,14.39,Loaded,TI22250
LG23793,19.14,Loaded,TI22250
LG23794,16.99,Unloaded,TI22252
LG23795,19.78,Checked-In,TI22253
LG23796,9.3,Checked-In,TI22255
LG23797,10.96,Checked-In,TI22255
LG23798,7.94,Unloaded,TI22256
LG23799,15.42,Checked-In,TI22258
LG23800,12.27,Checked-In,TI22259
LG23801,14.6,Loaded,TI22260
LG23802,12.86,Loaded,TI22261
LG23803,16.49,Checked-In,TI22262
LG23804,29.6,Checked-In,TI22264
LG23805,22.98,Loaded,TI22265
LG23806,31.66,Loaded,TI22267
LG23807,9.05,Checked-In,TI22267
LG23808,30.84,Unloaded,TI22268
LG23809,16.88,Checked-In,TI22269
LG23810,18.52,Unloaded,TI22270
LG23811,20.68,Checked-In,TI22271
LG23812,13.71,Unloaded,TI22271
LG23813,23.5,Unloaded,TI22272
LG23814,20.01,Loaded,TI22273
LG23815,11.31,Checked-In,TI22274
LG23816,28.16,Loaded,TI22275
LG23817,8.36,Loaded,TI22275
LG23818,23.53,Checked-In,TI22276
LG23819,26.91,Checked-In,TI22276
LG23820,9.18,Loaded,TI22277
LG23821,14.03,Loaded,TI22277
LG23822,25.11,Unloaded,TI22278
LG23823,14.58,Loaded,TI22278
LG23824,22.14,Loaded,TI22279
LG23825,31.51,Unloaded,TI22279
LG23826,31.53,Checked-In,TI22285
LG23827,9.5,Checked-In,TI22286
LG23828,20.88,Checked-In,TI22286
LG23829,28.31,Checked-In,TI22287
LG23830,8.13,Unloaded,TI22287
LG23831,16.04,Checked-In,TI22288
LG23832,23.68,Checked-In,TI22289
LG23833,26.2,Unloaded,TI22291
LG23834,14.93,Loaded,TI22292
LG23835,18.07,Loaded,TI22292
LG23836,20.36,Loaded,TI22293
LG23837,21.74,Loaded,TI22294
LG23838,22.37,Loaded,TI22294
LG23839,10.64,Loaded,TI22295
LG23840,26.08,Checked-In,TI22296
LG23841,8.57,Unloaded,TI22298
LG23842,15.48,Loaded,TI22299
LG23843,8.32,Unloaded,TI22300
LG23844,18.83,Unloaded,TI22300
LG23845,9.86,Checked-In,TI22301
LG23846,12.52,Loaded,TI22301
LG23847,14.24,Checked-In,TI22302
LG23848,29.35,Checked-In,TI22302
LG23849,8.89,Loaded,TI22303
LG23850,19.53,Unloaded,TI22305
LG23851,21.54,Checked-In,TI22308
LG23852,18.62,Loaded,TI22309
LG23853,22.54,Loaded,TI22309
LG23854,29.34,Unloaded,TI22310
LG23855,25.31,Loaded,TI22311
LG23856,9.11,Loaded,TI22311
LG23857,23.08,Checked-In,TI22312
LG23858,29.58,Unloaded,TI22312
LG23859,28.24,Unloaded,TI22313
LG23860,11.42,Unloaded,TI22313
LG23861,19.63,Checked-In,TI22315
LG23862,15.65,Loaded,TI22316
LG23863,19.53,Checked-In,TI22317
LG23864,18.39,Checked-In,TI22317
LG23865,8.6,Checked-In,TI22319
LG23866,7.42,Unloaded,TI22320
LG23867,27.37,Unloaded,TI22320
LG23868,27.93,Checked-In,TI22321
LG23869,21.68,Loaded,TI22322
LG23870,25.2,Loaded,TI22322
LG23871,16.66,Loaded,TI22323
LG23872,29.93,Unloaded,TI22323
LG23873,20.56,Loaded,TI22324
LG23874,16.63,Unloaded,TI22324
LG23875,11.44,Unloaded,TI22325
LG23876,10.11,Unloaded,TI22325
LG23877,15.78,Unloaded,TI22326
LG23878,23.96,Unloaded,TI22326
LG23879,17.45,Checked-In,TI22327
LG23880,31.09,Unloaded,TI22328
LG23881,21.96,Checked-In,TI22328
LG23882,30.86,Unloaded,TI22329
LG23883,19.76,Unloaded,TI22329
LG23884,13.38,Checked-In,TI22330
LG23885,9.83,Loaded,TI22331
LG23886,31.83,Checked-In,TI22332
LG23887,11.45,Unloaded,TI22332
LG23888,10.54,Unloaded,TI22333
LG23889,19.42,Unloaded,TI22334
LG23890,17.76,Checked-In,TI22335
LG23891,25.52,Loaded,TI22335
LG23892,14.82,Checked-In,TI22336
LG23893,27.35,Checked-In,TI22336
LG23894,15.12,Checked-In,TI22337
LG23895,30.05,Unloaded,TI22338
LG23896,24.18,Checked-In,TI22338
LG23897,26.67,Checked-In,TI22340
LG23898,18.25,Checked-In,TI22340
LG23899,24.77,Unloaded,TI22343
LG23900,21.48,Unloaded,TI22343
LG23901,19.45,Loaded,TI22345
LG23902,31.75,Unloaded,TI22347
LG23903,14.94,Loaded,TI22348
LG23904,10.79,Loaded,TI22348
LG23905,9.64,Checked-In,TI22349
LG23906,26.86,Loaded,TI22349
LG23907,8.44,Unloaded,TI22350
LG23908,13.48,Unloaded,TI22351
LG23909,12.6,Loaded,TI22352
LG23910,16.53,Unloaded,TI22355
LG23911,11.55,Checked-In,TI22355
LG23912,7.59,Loaded,TI22357
LG23913,31.67,Unloaded,TI22358
LG23914,8.86,Unloaded,TI22358
LG23915,9.51,Unloaded,TI22359
LG23916,18.22,Unloaded,TI22360
LG23917,13.67,Checked-In,TI22361
LG23918,19.05,Checked-In,TI22362
LG23919,24.68,Unloaded,TI22362
LG23920,16.54,Loaded,TI22363
LG23921,12.22,Loaded,TI22364
LG23922,28.57,Checked-In,TI22364
LG23923,13.86,Loaded,TI22365
LG23924,17.79,Loaded,TI22366
LG23925,16.05,Checked-In,TI22368
LG23926,14.92,Unloaded,TI22369
LG23927,8.99,Checked-In,TI22369
LG23928,15.04,Loaded,TI22371
LG23929,29.76,Unloaded,TI22372
LG23930,25.52,Loaded,TI22373
LG23931,9.04,Loaded,TI22374
LG23932,11.6,Unloaded,TI22374
LG23933,31.24,Checked-In,TI22375
LG23934,12.07,Unloaded,TI22375
LG23935,14.95,Unloaded,TI22377
LG23936,18.1,Checked-In,TI22378
LG23937,16.99,Checked-In,TI22380
LG23938,19.0,Loaded,TI22380
LG23939,31.16,Loaded,TI22381
LG23940,25.44,Checked-In,TI22383
LG23941,27.18,Unloaded,TI22385
LG23942,15.24,Unloaded,TI22385
LG23943,18.15,Checked-In,TI22386
LG23944,22.17,Checked-In,TI22386
LG23945,15.22,Unloaded,TI22387
LG23946,14.3,Checked-In,TI22387
LG23947,8.92,Checked-In,TI22388
LG23948,27.78,Unloaded,TI22388
LG23949,12.78,Checked-In,TI22389
LG23950,16.17,Loaded,TI22392
LG23951,25.32,Loaded,TI22393
LG23952,19.22,Unloaded,TI22394
LG23953,16.35,Unloaded,TI22398
LG23954,9.12,Loaded,TI22398
LG23955,21.9,Checked-In,TI22399
LG23956,11.88,Unloaded,TI22399
LG23957,24.53,Unloaded,TI22401
LG23958,27.76,Loaded,TI22401
LG23959,27.29,Unloaded,TI22402
LG23960,16.14,Unloaded,TI22402
LG23961,31.32,Loaded,TI22403
LG23962,21.61,Unloaded,TI22403
LG23963,23.13,Checked-In,TI22404
LG23964,11.1,Checked-In,TI22405
LG23965,20.18,Checked-In,TI22405
LG23966,31.57,Unloaded,TI22407
LG23967,30.56,Loaded,TI22407
LG23968,17.99,Unloaded,TI22408
LG23969,26.0,Checked-In,TI22408
LG23970,13.14,Loaded,TI22409
LG23971,27.91,Checked-In,TI22410
LG23972,27.46,Loaded,TI22411
LG23973,12.65,Unloaded,TI22411
LG23974,28.17,Checked-In,TI22412
LG23975,28.2,Loaded,TI22414
LG23976,23.1,Unloaded,TI22414
LG23977,7.26,Loaded,TI22415
LG23978,29.53,Loaded,TI22416
LG23979,16.07,Unloaded,TI22416
LG23980,18.28,Checked-In,TI22417
LG23981,18.18,Loaded,TI22418
LG23982,26.53,Checked-In,TI22418
LG23983,28.92,Checked-In,TI22419
LG23984,27.79,Loaded,TI22419
LG23985,15.97,Unloaded,TI22420
LG23986,8.75,Unloaded,TI22421
LG23987,28.03,Loaded,TI22422
LG23988,13.7,Unloaded,TI22423
LG23989,19.13,Unloaded,TI22424
LG23990,24.06,Unloaded,TI22424
LG23991,16.32,Unloaded,TI22425
LG23992,10.72,Checked-In,TI22425
LG23993,24.32,Unloaded,TI22426
LG23994,10.71,Loaded,TI22428
LG23995,10.07,Unloaded,TI22428
LG23996,15.4,Unloaded,TI22429
LG23997,19.62,Loaded,TI22429
LG23998,9.65,Unloaded,TI22431
LG23999,21.73,Unloaded,TI22431
LG24000,18.03,Checked-In,TI22433
LG24001,7.02,Unloaded,TI22435
LG24002,29.76,Checked-In,TI22436
LG24003,30.67,Loaded,TI22436
LG24004,29.33,Checked-In,TI22437
LG24005,7.95,Loaded,TI22439
LG24006,14.8,Loaded,TI22441
LG24007,10.01,Unloaded,TI22441
LG24008,9.01,Loaded,TI22442
LG24009,22.3,Loaded,TI22443
LG24010,24.74,Unloaded,TI22443
LG24011,28.84,Unloaded,TI22444
LG24012,29.1,Checked-In,TI22444
LG24013,25.41,Unloaded,TI22445
LG24014,27.77,Unloaded,TI22445
LG24015,29.27,Unloaded,TI22448
LG24016,8.21,Unloaded,TI22449
LG24017,29.51,Unloaded,TI22450
LG24018,22.13,Unloaded,TI22451
LG24019,10.9,Loaded,TI22451
LG24020,7.73,Loaded,TI22452
LG24021,31.54,Loaded,TI22454
LG24022,20.95,Loaded,TI22454
LG24023,12.31,Checked-In,TI22455
LG24024,22.97,Unloaded,TI22458
LG24025,14.01,Unloaded,TI22459
LG24026,25.47,Checked-In,TI22459
LG24027,9.05,Checked-In,TI22460
LG24028,13.91,Loaded,TI22460
LG24029,22.35,Checked-In,TI22461
LG24030,10.29,Loaded,TI22461
LG24031,24.77,Checked-In,TI22462
LG24032,28.69,Checked-In,TI22463
LG24033,20.57,Loaded,TI22465
LG24034,29.89,Unloaded,TI22466
LG24035,14.73,Unloaded,TI22466
LG24036,25.89,Loaded,TI22467
LG24037,18.05,Loaded,TI22468
LG24038,18.65,Unloaded,TI22468
LG24039,15.25,Loaded,TI22469
LG24040,10.77,Checked-In,TI22469
LG24041,25.11,Checked-In,TI22470
LG24042,18.95,Unloaded,TI22471
LG24043,11.93,Loaded,TI22473
LG24044,10.79,Unloaded,TI22473
LG24045,14.96,Loaded,TI22474
LG24046,7.12,Unloaded,TI22474
LG24047,8.82,Unloaded,TI22475
LG24048,30.07,Loaded,TI22476
LG24049,26.86,Unloaded,TI22477
LG24050,14.31,Unloaded,TI22478
LG24051,28.7,Checked-In,TI22480
LG24052,29.31,Loaded,TI22482
LG24053,17.85,Checked-In,TI22482
LG24054,21.28,Checked-In,TI22483
LG24055,10.38,Checked-In,TI22484
LG24056,16.31,Unloaded,TI22484
LG24057,16.41,Unloaded,TI22485
LG24058,22.93,Unloaded,TI22486
LG24059,27.62,Loaded,TI22486
LG24060,16.62,Unloaded,TI22487
LG24061,13.16,Loaded,TI22487
LG24062,14.57,Loaded,TI22488
LG24063,22.5,Loaded,TI22488
LG24064,23.18,Loaded,TI22489
LG24065,24.37,Unloaded,TI22490
LG24066,14.42,Unloaded,TI22490
LG24067,27.6,Unloaded,TI22492
LG24068,25.6,Unloaded,TI22492
LG24069,20.89,Loaded,TI22494
LG24070,13.0,Unloaded,TI22494
LG24071,27.94,Checked-In,TI22496
LG24072,25.5,Unloaded,TI22497
LG24073,15.15,Checked-In,TI22497
LG24074,27.1,Checked-In,TI22498
LG24075,8.04,Checked-In,TI22498
LG24076,24.1,Checked-In,TI22500
LG24077,17.37,Unloaded,TI22502
LG24078,20.14,Unloaded,TI22503
LG24079,26.24,Checked-In,TI22505
LG24080,20.43,Checked-In,TI22505
LG24081,8.51,Checked-In,TI22508
LG24082,22.99,Loaded,TI22508
LG24083,10.75,Checked-In,TI22510
LG24084,27.48,Loaded,TI22510
LG24085,17.81,Loaded,TI22511
LG24086,26.11,Loaded,TI22513
LG24087,7.98,Checked-In,TI22517
LG24088,12.62,Loaded,TI22518
LG24089,15.25,Loaded,TI22518
LG24090,14.7,Unloaded,TI22520
LG24091,28.91,Loaded,TI22520
LG24092,23.79,Unloaded,TI22522
LG24093,18.25,Unloaded,TI22523
LG24094,27.44,Loaded,TI22523
LG24095,19.47,Loaded,TI22524
LG24096,16.91,Checked-In,TI22527
LG24097,7.13,Checked-In,TI22528
LG24098,7.65,Loaded,TI22529
LG24099,19.31,Checked-In,TI22530
LG24100,16.59,Unloaded,TI22530
LG24101,12.3,Loaded,TI22531
LG24102,18.69,Unloaded,TI22533
LG24103,30.96,Unloaded,TI22533
LG24104,8.46,Unloaded,TI22534
LG24105,19.14,Checked-In,TI22536
LG24106,10.76,Loaded,TI22540
LG24107,30.92,Loaded,TI22541
LG24108,10.51,Unloaded,TI22542
LG24109,25.07,Unloaded,TI22543
LG24110,17.99,Unloaded,TI22543
LG24111,8.08,Loaded,TI22545
LG24112,18.06,Unloaded,TI22546
LG24113,19.97,Loaded,TI22547
LG24114,24.07,Checked-In,TI22549
LG24115,13.5,Loaded,TI22549
LG24116,23.63,Unloaded,TI22550
LG24117,8.43,Checked-In,TI22553
LG24118,15.38,Checked-In,TI22553
LG24119,24.0,Checked-In,TI22554
LG24120,15.33,Checked-In,TI22554
LG24121,10.98,Checked-In,TI22557
